,projectid,project_oid,subject,category_name,area_name,region_name,price,rooms,size,ward_name,price_million_per_m2,street_name,area_v2,facilities_key,surrounding_key,investor_id,investor_name
5593,13,1793622600,3960,0,55,36,1535000000.0,2.0,75.0,21,20.466666666666665,631,55,228,112,209,415
5594,13,1793622600,7468,0,55,36,3100000000.0,2.0,75.0,21,41.333333333333336,821,55,228,112,209,415
5595,13,1793622600,6637,0,55,36,2600000000.0,2.0,60.0,21,43.333333333333336,821,55,228,112,209,415
5596,13,1793622600,3763,0,55,36,3100000000.0,2.0,68.0,21,45.588235294117645,821,55,228,112,209,415
5598,1270,1915201251,8921,0,55,36,1350000000.0,2.0,81.0,21,16.666666666666668,821,55,360,140,1117,121
5599,1270,1915201251,2988,0,55,36,2450000000.0,2.0,75.0,21,32.666666666666664,821,55,360,140,1117,121
5605,1270,1915201251,7448,0,55,36,2390000000.0,2.0,79.0,21,30.253164556962027,821,55,360,140,1117,121
5609,1270,1915201251,2124,0,55,36,2400000000.0,2.0,68.0,21,35.294117647058826,821,55,360,140,1117,121
5610,1270,1915201251,10169,0,55,36,1690000000.0,2.0,81.0,21,20.8641975308642,821,55,360,140,1117,121
5611,1270,1915201251,1600,0,55,36,3200000000.0,2.0,74.0,21,43.24324324324324,821,55,360,140,1117,121
5613,1270,1915201251,2125,0,55,36,2400000000.0,2.0,68.0,21,35.294117647058826,821,55,360,140,1117,121
5614,1270,1915201251,9007,0,55,36,1500000000.0,2.0,57.0,21,26.31578947368421,821,55,360,140,1117,121
5617,1270,1915201251,1433,0,55,36,2350000000.0,2.0,78.0,21,30.128205128205128,821,55,360,140,1117,121
5618,1270,1915201251,1122,0,55,36,2160000000.0,2.0,68.0,21,31.764705882352946,821,55,360,140,1117,121
5621,1270,1915201251,809,0,55,36,3090000000.0,2.0,71.0,21,43.52112676056338,821,55,360,140,1117,121
5622,1270,1915201251,783,0,55,36,3090000000.0,2.0,71.0,21,43.52112676056338,821,55,360,140,1117,121
5623,1270,1915201251,8842,0,55,36,2550000000.0,2.0,78.0,21,32.69230769230769,821,55,360,140,1117,121
5624,1270,1915201251,1432,0,55,36,2550000000.0,2.0,81.0,21,31.48148148148148,821,55,360,140,1117,121
5629,1270,1915201251,5833,0,55,36,2350000000.0,2.0,68.0,21,34.55882352941177,821,55,360,140,1117,121
5635,405,921397552,537,0,110,36,2400000000.0,2.0,69.0,186,34.78260869565217,584,110,427,68,504,239
5636,405,921397552,7528,0,110,36,2450000000.0,2.0,69.0,186,35.507246376811594,584,110,427,68,504,239
5637,405,921397552,4521,0,110,36,2420000000.0,2.0,68.8399,186,35.154031310330204,584,110,427,68,504,239
5638,405,921397552,6706,0,110,36,2500000000.0,2.0,69.0,186,36.231884057971016,584,110,427,68,504,239
5639,405,921397552,6099,0,110,36,2300000000.0,2.0,70.0,186,32.857142857142854,584,110,427,68,504,239
5640,405,921397552,6311,0,110,36,2400000000.0,2.0,70.0,186,34.285714285714285,584,110,427,68,504,239
5641,405,921397552,6447,0,110,36,2500000000.0,2.0,69.0,186,36.231884057971016,584,110,427,68,504,239
5642,405,921397552,3837,0,110,36,2400000000.0,2.0,70.0,186,34.285714285714285,584,110,427,68,504,239
5644,405,921397552,7529,0,110,36,2450000000.0,2.0,70.0,186,35.0,584,110,427,68,504,239
5645,405,921397552,7326,0,110,36,2450000000.0,2.0,70.0,186,35.0,584,110,427,68,504,239
5646,405,921397552,4447,0,110,36,2500000000.0,2.0,69.0,186,36.231884057971016,584,110,427,68,504,239
5647,405,921397552,8030,0,110,36,2400000000.0,2.0,69.0,186,34.78260869565217,584,110,427,68,504,239
5648,405,921397552,3752,0,110,36,2500000000.0,2.0,69.0,186,36.231884057971016,584,110,427,68,504,239
5649,405,921397552,7754,0,110,36,2450000000.0,2.0,69.0,186,35.507246376811594,1133,110,427,68,504,239
5650,405,921397552,7018,0,110,36,2400000000.0,2.0,69.0,186,34.78260869565217,904,110,427,68,504,239
5652,405,921397552,4413,0,110,36,2350000000.0,2.0,69.0,186,34.05797101449275,584,110,427,68,504,239
5653,405,921397552,7527,0,110,36,2450000000.0,2.0,69.0,186,35.507246376811594,584,110,427,68,504,239
5655,405,921397552,7535,0,110,36,2430000000.0,2.0,69.0,186,35.21739130434783,584,110,427,68,504,239
5656,405,921397552,4614,0,110,36,2450000000.0,2.0,69.0,186,35.507246376811594,584,110,427,68,504,239
5657,405,921397552,2435,0,110,36,2450000000.0,2.0,70.0,186,35.0,584,110,427,68,504,239
5660,405,921397552,7802,0,110,36,1520000000.0,2.0,69.0,186,22.02898550724637,584,110,427,68,504,239
5708,1490,877513671,9239,0,45,19,1100000000.0,2.0,80.0,368,13.75,834,45,594,229,920,484
5733,443,1000826750,582,0,54,36,2450000000.0,2.0,67.0,171,36.56716417910448,516,54,430,190,9,521
5734,443,1000826750,482,0,54,36,2500000000.0,2.0,77.0,171,32.467532467532465,516,54,430,190,9,521
5736,443,1000826750,991,0,54,36,2450000000.0,2.0,69.0,171,35.507246376811594,516,54,430,190,9,521
5738,443,1000826750,615,0,54,36,2560000000.0,2.0,67.0,171,38.208955223880594,516,54,430,190,9,521
5739,443,1000826750,990,0,54,36,2500000000.0,2.0,77.0,171,32.467532467532465,516,54,430,190,9,521
5740,443,1000826750,992,0,54,36,2450000000.0,2.0,69.0,171,35.507246376811594,516,54,430,190,9,521
5741,443,1000826750,462,0,54,36,2600000000.0,2.0,77.0,171,33.76623376623377,516,54,430,190,9,521
5742,443,1000826750,1978,0,54,36,2450000000.0,2.0,67.0,171,36.56716417910448,107,54,430,190,9,521
5746,443,1000826750,1092,0,54,36,2450000000.0,2.0,69.0,171,35.507246376811594,516,54,430,190,9,521
5747,443,1000826750,1993,0,54,36,2450000000.0,2.0,69.0,171,35.507246376811594,516,54,430,190,9,521
5748,443,1000826750,624,0,54,36,2600000000.0,2.0,74.0,171,35.13513513513514,516,54,430,190,9,521
5749,443,1000826750,9270,0,54,36,2450000000.0,2.0,68.0,171,36.02941176470589,516,54,430,190,9,521
5750,443,1000826750,2000,0,54,36,2500000000.0,2.0,76.0,171,32.89473684210526,516,54,430,190,9,521
5754,443,1000826750,622,0,54,36,2600000000.0,2.0,74.0,171,35.13513513513514,516,54,430,190,9,521
5755,443,1000826750,3231,0,54,36,2500000000.0,2.0,77.0,171,32.467532467532465,516,54,430,190,9,521
5757,1327,912892746,4684,0,110,36,1540000000.0,2.0,70.0,165,22.0,655,110,460,182,369,343
5760,1327,912892746,1314,0,110,36,3150000000.0,2.0,67.0,165,47.014925373134325,655,110,460,182,369,343
5761,1327,912892746,2214,0,110,36,3200000000.0,2.0,76.0,165,42.10526315789474,1119,110,460,182,369,343
5762,1327,912892746,6669,0,110,36,3300000000.0,2.0,67.9,165,48.60088365243004,655,110,460,182,369,343
5770,1327,912892746,5757,0,110,36,3600000000.0,2.0,75.0,165,48.0,655,110,460,182,369,343
5777,3648,252220725,4544,0,1,36,1650000000.0,2.0,60.0,337,27.5,601,1,281,194,665,90
5778,3648,252220725,4559,0,1,36,1330000000.0,2.0,46.0,337,28.91304347826087,601,1,281,194,665,90
5780,3648,252220725,4655,0,1,36,1650000000.0,2.0,60.0,337,27.5,601,1,281,194,665,90
5782,3648,252220725,3164,0,1,36,1450000000.0,2.0,40.0,337,36.25,601,1,281,194,665,90
5788,3364,1934945681,8269,1,104,17,2690000000.0,2.0,100.0,26,26.9,170,104,302,183,1491,394
5806,3364,1934945681,3324,1,104,17,2300000000.0,2.0,90.0,26,25.55555555555556,170,104,302,183,1491,394
5808,3364,1934945681,6818,1,104,17,2300000000.0,2.0,90.0,26,25.55555555555556,720,104,302,183,1491,394
5809,2469,2147353120,5137,0,5,35,630000000.0,2.0,39.0,393,16.153846153846153,1,5,512,229,527,311
5810,2469,2147353120,8070,0,5,35,600000000.0,2.0,38.0,393,15.789473684210526,276,5,512,229,527,311
5811,2469,2147353120,9437,2,5,35,2100000000.0,2.2908415841584158,86.66,393,24.23263327948304,1,5,512,229,527,311
5812,2469,2147353120,3931,0,5,35,600000000.0,2.0,35.25,393,17.02127659574468,1,5,512,229,527,311
5813,2469,2147353120,605,0,5,35,800000000.0,2.0,47.0,393,17.02127659574468,1,5,512,229,527,311
5814,2469,2147353120,5918,0,5,35,630000000.0,2.0,40.0,393,15.75,1,5,512,229,527,311
5815,2469,2147353120,1482,1,5,35,2900000000.0,2.0,66.5,393,43.609022556390975,1,5,512,229,527,311
5817,2469,2147353120,8183,0,5,35,117000000.0,2.0,35.0,393,3.342857142857143,1,5,512,229,527,311
5818,2469,2147353120,1632,0,5,35,630000000.0,2.0,38.0298,393,16.565956171213102,1,5,512,229,527,311
5819,2469,2147353120,8388,0,5,35,630000000.0,2.0,37.0,393,17.027027027027028,276,5,512,229,527,311
5820,2469,2147353120,5522,0,5,35,780000000.0,2.0,47.0,393,16.595744680851062,276,5,512,229,527,311
5821,2469,2147353120,8444,0,5,35,690000000.0,2.0,40.0,393,17.25,276,5,512,229,527,311
5833,32,693010773,676,0,78,11,3150000000.0,2.0,60.0,205,52.5,504,78,197,112,255,28
5837,3643,1851368446,1754,1,111,37,813000000.0,2.0,71.0,19,11.450704225352112,120,111,471,13,527,311
5838,3643,1851368446,376,1,111,37,915000000.0,2.0,71.0,19,12.887323943661972,111,111,471,13,527,311
5839,3643,1851368446,1164,1,111,37,898000000.0,2.0,71.0,19,12.647887323943662,111,111,471,13,527,311
5840,1506,1319201975,9676,0,66,11,2430000000.0,2.0,55.0,289,44.18181818181818,723,66,216,130,1147,380
5841,1506,1319201975,9785,0,66,11,2430000000.0,2.0,55.0,289,44.18181818181818,723,66,216,130,1147,380
5844,526,1286269531,4148,0,49,36,2200000000.0,2.0,56.0,229,39.285714285714285,813,49,171,45,311,132
5845,2339,1562830726,3167,0,66,11,4100000000.0,2.0,76.0,221,53.94736842105263,1074,66,474,194,789,81
5846,2237,98395544,9798,0,64,36,2100000000.0,2.0,57.0,21,36.8421052631579,508,64,519,130,1023,525
5848,2254,1451675803,4450,2,75,36,3300000000.0,2.2908415841584158,60.0,2,55.0,393,75,105,226,1116,317
5849,3893,1871345296,9646,0,49,36,1820000000.0,2.0,69.0,37,26.3768115942029,868,49,594,229,408,647
5860,3338,496199455,10002,3,127,27,1470000000.0,2.2908415841584158,94.0,295,15.638297872340424,921,127,178,64,1482,63
5861,3338,496199455,7704,3,127,27,1400000000.0,2.2908415841584158,81.0,295,17.28395061728395,921,127,178,64,1482,63
5863,4204,271970009,2379,0,91,2,700000000.0,2.0,48.0,73,14.583333333333334,1232,91,73,49,486,329
5865,4070,320187123,9500,0,92,34,780000000.0,2.0,53.0,283,14.716981132075473,835,92,594,229,954,540
5867,4101,25567936,2627,0,79,36,3600000000.0,2.0,60.0,3,60.0,1255,79,594,229,0,657
5873,418,491531511,9824,3,55,36,1300000000.0,2.2908415841584158,100.0,22,13.0,186,55,594,229,504,239
5878,4113,831560308,5607,0,83,42,970000000.0,2.0,43.0,25,22.55813953488372,780,83,594,229,61,430
5879,4113,831560308,5647,0,83,42,1400000000.0,2.0,68.0,25,20.58823529411765,780,83,594,229,61,430
5880,4080,1316196229,8167,1,61,10,3650000000.0,2.0,85.0,105,42.94117647058823,1110,61,594,229,533,333
5881,4080,1316196229,8478,3,61,10,1450000000.0,2.2908415841584158,70.0,105,20.714285714285715,317,61,594,229,533,333
5882,4080,1316196229,8479,3,61,10,3795000000.0,2.2908415841584158,80.0,105,47.4375,1110,61,594,229,533,333
5883,4080,1316196229,246,3,61,10,2550000000.0,2.2908415841584158,80.0,105,31.875,317,61,594,229,533,333
5884,4080,1316196229,8484,3,61,10,3200000000.0,2.2908415841584158,80.0,105,40.0,1110,61,594,229,533,333
5885,4080,1316196229,3376,3,61,10,4350000000.0,2.2908415841584158,80.0,105,54.375,317,61,594,229,533,333
5887,4080,1316196229,8290,1,61,10,3160000000.0,2.0,85.0,105,37.1764705882353,1110,61,594,229,533,333
5888,4080,1316196229,8492,3,61,10,2100000000.0,2.2908415841584158,70.0,105,30.0,1110,61,594,229,533,333
5891,3562,1241691199,9871,3,45,19,1300000000.0,2.2908415841584158,80.0,327,16.25,823,45,594,183,808,493
5893,3562,1241691199,10147,3,45,19,1400000000.0,2.2908415841584158,80.0,327,17.5,823,45,594,183,808,493
5896,383,1148357882,10324,0,110,36,3900000000.0,2.0,76.0,36,51.31578947368421,436,110,434,88,208,513
5897,383,1148357882,1312,0,110,36,3100000000.0,2.0,56.0,36,55.35714285714285,436,110,434,88,208,513
5899,383,1148357882,162,0,110,36,3900000000.0,2.0,76.0,36,51.31578947368421,436,110,434,88,208,513
5904,383,1148357882,1194,2,110,36,1800000000.0,2.2908415841584158,31.0,36,58.064516129032256,436,110,434,88,208,513
5906,383,1148357882,8967,0,110,36,4400000000.0,2.0,73.0,36,60.273972602739725,436,110,434,88,208,513
5907,383,1148357882,6113,0,110,36,3230000000.0,2.0,57.0,36,56.66666666666666,436,110,434,88,208,513
5908,383,1148357882,9117,0,110,36,4620000000.0,2.0,76.0,36,60.78947368421053,436,110,434,88,208,513
5912,383,1148357882,8212,0,110,36,4800000000.0,2.0,76.0,36,63.1578947368421,436,110,434,88,208,513
5914,383,1148357882,6129,0,110,36,4200000000.0,2.0,75.0,36,56.0,1024,110,434,88,208,513
5916,383,1148357882,7308,0,110,36,3150000000.0,2.0,56.0,36,56.25,436,110,434,88,208,513
5917,383,1148357882,10324,0,110,36,3950000000.0,2.0,76.0,36,51.97368421052632,436,110,434,88,208,513
5920,383,1148357882,655,0,110,36,3600000000.0,2.0,60.0,36,60.0,436,110,434,88,208,513
5923,383,1148357882,8233,0,110,36,4300000000.0,2.0,75.0,36,57.333333333333336,436,110,434,88,208,513
5928,383,1148357882,6130,0,110,36,4150000000.0,2.0,76.0,36,54.60526315789474,436,110,434,88,208,513
5930,383,1148357882,568,0,110,36,4000000000.0,2.0,75.0,36,53.333333333333336,436,110,434,88,208,513
5932,383,1148357882,1383,0,110,36,2750000000.0,2.0,76.0,36,36.18421052631579,436,110,434,88,208,513
5933,383,1148357882,2328,0,110,36,4500000000.0,2.0,76.0,36,59.21052631578947,436,110,434,88,208,513
5935,383,1148357882,1727,0,110,36,3250000000.0,2.0,56.0,36,58.035714285714285,436,110,434,88,208,513
5936,383,1148357882,9380,0,110,36,3950000000.0,2.0,76.0,36,51.97368421052632,436,110,434,88,208,513
5937,383,1148357882,656,0,110,36,4150000000.0,2.0,76.0,36,54.60526315789474,436,110,434,88,208,513
5939,383,1148357882,9028,0,110,36,3250000000.0,2.0,57.0,36,57.01754385964912,436,110,434,88,208,513
5940,383,1148357882,1717,0,110,36,3677000000.0,2.0,76.0,36,48.38157894736842,436,110,434,88,208,513
5942,383,1148357882,3991,0,110,36,4000000000.0,2.0,73.0,36,54.7945205479452,1024,110,434,88,208,513
5944,383,1148357882,3174,0,110,36,4000000000.0,2.0,73.0,36,54.7945205479452,436,110,434,88,208,513
5947,383,1148357882,567,0,110,36,3850000000.0,2.0,76.0,36,50.6578947368421,436,110,434,88,208,513
5948,383,1148357882,10243,0,110,36,3950000000.0,2.0,76.0,36,51.97368421052632,436,110,434,88,208,513
5951,383,1148357882,1578,0,110,36,4300000000.0,2.0,75.0,36,57.333333333333336,436,110,434,88,208,513
5952,383,1148357882,8370,0,110,36,4100000000.0,2.0,73.0,36,56.16438356164384,436,110,434,88,208,513
5954,383,1148357882,3737,0,110,36,3300000000.0,2.0,56.0,36,58.92857142857143,436,110,434,88,208,513
5956,383,1148357882,643,0,110,36,4000000000.0,2.0,76.0,36,52.63157894736842,436,110,434,88,208,513
5957,383,1148357882,631,0,110,36,3180000000.0,2.0,56.0,36,56.785714285714285,436,110,434,88,208,513
5959,383,1148357882,1570,0,110,36,4300000000.0,2.0,75.0,36,57.333333333333336,436,110,434,88,208,513
5966,169,1516348268,4001,0,75,36,1800000000.0,2.0,68.0,24,26.47058823529412,635,75,343,39,208,513
5967,169,1516348268,2416,0,75,36,2500000000.0,2.0,43.0,24,58.13953488372093,635,75,343,39,208,513
5975,169,1516348268,8797,0,75,36,2300000000.0,2.0,70.0,24,32.857142857142854,9,75,343,39,208,513
5978,1312,1515998293,2232,0,110,36,1450000000.0,2.0,50.0,197,29.0,871,110,351,166,553,335
5980,1312,1515998293,3526,0,110,36,1480000000.0,2.0,50.0,197,29.6,1191,110,351,166,553,335
5981,1312,1515998293,2231,0,110,36,1500000000.0,2.0,50.0,197,30.0,871,110,351,166,553,335
5984,1312,1515998293,7041,0,110,36,1430000000.0,2.0,52.0,197,27.5,871,110,351,166,553,335
5986,1312,1515998293,6555,0,110,36,1398000000.0,2.0,50.0,197,27.96,871,110,351,166,553,335
5987,1312,1515998293,2546,0,110,36,1450000000.0,2.0,50.0,197,29.0,1191,110,351,166,553,335
5988,1312,1515998293,2984,0,110,36,1450000000.0,2.0,52.0,197,27.884615384615383,1191,110,351,166,553,335
5990,1312,1515998293,2259,0,110,36,1450000000.0,2.0,50.0,197,29.0,871,110,351,166,553,335
5997,1312,1515998293,1408,0,110,36,1500000000.0,2.0,52.0,197,28.846153846153847,871,110,351,166,553,335
5998,1312,1515998293,1503,0,110,36,1450000000.0,2.0,52.0,197,27.884615384615383,871,110,351,166,553,335
6003,1312,1515998293,5076,0,110,36,1510000000.0,2.0,50.0,197,30.2,871,110,351,166,553,335
6004,1312,1515998293,5183,0,110,36,1600000000.0,2.0,52.0,197,30.76923076923077,871,110,351,166,553,335
6005,1312,1515998293,220,0,110,36,1500000000.0,2.0,50.0,197,30.0,871,110,351,166,553,335
6006,1312,1515998293,5127,0,110,36,1520000000.0,2.0,52.0,197,29.23076923076923,871,110,351,166,553,335
6007,458,397721183,4832,0,80,36,3000000000.0,2.0,71.0,99,42.25352112676056,427,80,395,217,125,439
6009,458,397721183,10438,0,80,36,3000000000.0,2.0,71.0,99,42.25352112676056,79,80,395,217,125,439
6010,458,397721183,10433,0,80,36,3000000000.0,2.0,71.0,99,42.25352112676056,427,80,395,217,125,439
6011,458,397721183,4067,0,80,36,3000000000.0,2.0,71.0,99,42.25352112676056,427,80,395,217,125,439
6016,458,397721183,2368,0,80,36,2700000000.0,2.0,71.0,99,38.0281690140845,427,80,395,217,125,439
6017,458,397721183,7701,0,80,36,1850000000.0,2.0,70.0,99,26.428571428571427,427,80,395,217,125,439
6020,17,1295100532,1435,0,58,36,4400000000.0,2.0,68.0,15,64.70588235294117,251,58,594,229,208,513
6022,17,1295100532,7291,0,58,36,1180000000.0,2.0,74.0,15,15.945945945945946,251,58,594,229,208,513
6024,101,478902112,1784,0,54,36,4699000000.0,2.0,77.0,246,61.02597402597402,1065,54,441,229,1192,360
6027,1409,284613636,5653,0,67,11,2160000000.0,2.0,70.0,291,30.857142857142858,724,67,537,229,228,10
6038,4033,1152382660,8052,2,46,36,280000000.0,2.2908415841584158,40.0,56,7.0,477,46,594,229,0,657
6039,3528,798973501,7186,3,73,41,4500000000.0,2.2908415841584158,100.0,113,45.0,454,73,594,183,24,383
6051,240,1130016389,2963,0,1,36,1650000000.0,2.0,80.0,371,20.625,1060,1,250,17,625,366
6055,4076,1797973593,9724,0,80,36,2850000000.0,2.0,76.0,250,37.5,758,80,594,229,0,657
6057,4018,1754439655,5972,0,53,36,2200000000.0,2.0,75.0,4,29.33333333333333,188,53,594,229,0,657
6059,4018,1754439655,6460,0,53,36,2000000000.0,2.0,66.0,4,30.303030303030305,188,53,594,229,0,657
6076,1280,746949237,9800,0,47,36,3900000000.0,2.0,83.0,11,46.98795180722892,307,47,594,183,156,277
6078,1280,746949237,9184,0,47,36,2800000000.0,2.0,66.0,11,42.42424242424242,307,47,594,183,156,277
6079,1280,746949237,4277,0,47,36,2850000000.0,2.0,66.0,11,43.18181818181818,307,47,594,183,156,277
6080,1280,746949237,2660,0,47,36,2800000000.0,2.0,66.0,11,42.42424242424242,307,47,594,183,156,277
6081,4060,1354188137,4350,0,80,36,2000000000.0,2.0,75.0,249,26.666666666666668,849,80,594,229,0,657
6082,4060,1354188137,4919,0,80,36,2300000000.0,2.0,70.8,249,32.48587570621469,849,80,594,229,0,657
6083,4060,1354188137,1901,0,80,36,1650000000.0,2.0,62.4,249,26.442307692307693,1173,80,594,229,0,657
